# CO cross sections
# photoabsorption   -- Photoabsorption cross section (cm2)
# photodissociation -- Photodissociation cross section (cm2)
# photoionisation   -- Photoionisation cross section (cm2)
# This version has been resampled to a uniform 0.1nm grid while maintaining a constant integrated cross section (using trapezoidal integration).
# wavelength photoabsorption photodissociation photoionisation
4.760000e+01 2.121746e-17 0.000000e+00 2.121746e-17
4.770000e+01 2.124968e-17 0.000000e+00 2.124968e-17
4.780000e+01 2.121480e-17 0.000000e+00 2.121480e-17
4.790000e+01 2.117924e-17 0.000000e+00 2.117924e-17
4.800000e+01 2.114369e-17 0.000000e+00 2.114369e-17
4.810000e+01 2.110813e-17 0.000000e+00 2.110813e-17
4.820000e+01 2.107258e-17 0.000000e+00 2.107258e-17
4.830000e+01 2.103702e-17 0.000000e+00 2.103702e-17
4.840000e+01 2.100147e-17 0.000000e+00 2.100147e-17
4.850000e+01 2.096591e-17 0.000000e+00 2.096591e-17
4.860000e+01 2.093036e-17 0.000000e+00 2.093036e-17
4.870000e+01 2.092604e-17 0.000000e+00 2.092604e-17
4.880000e+01 2.092204e-17 0.000000e+00 2.092204e-17
4.890000e+01 2.091804e-17 0.000000e+00 2.091804e-17
4.900000e+01 2.091404e-17 0.000000e+00 2.091404e-17
4.910000e+01 2.091004e-17 0.000000e+00 2.091004e-17
4.920000e+01 2.090604e-17 0.000000e+00 2.090604e-17
4.930000e+01 2.090204e-17 0.000000e+00 2.090204e-17
4.940000e+01 2.089804e-17 0.000000e+00 2.089804e-17
4.950000e+01 2.089404e-17 0.000000e+00 2.089404e-17
4.960000e+01 2.089004e-17 0.000000e+00 2.089004e-17
4.970000e+01 2.091079e-17 0.000000e+00 2.091079e-17
4.980000e+01 2.093179e-17 0.000000e+00 2.093179e-17
4.990000e+01 2.095279e-17 0.000000e+00 2.095279e-17
5.000000e+01 2.097379e-17 0.000000e+00 2.097379e-17
5.010000e+01 2.099479e-17 0.000000e+00 2.099479e-17
5.020000e+01 2.101579e-17 0.000000e+00 2.101579e-17
5.030000e+01 2.103679e-17 0.000000e+00 2.103679e-17
5.040000e+01 2.105779e-17 0.000000e+00 2.105779e-17
5.050000e+01 2.107879e-17 0.000000e+00 2.107879e-17
5.060000e+01 2.109979e-17 0.000000e+00 2.109979e-17
5.070000e+01 2.112520e-17 0.000000e+00 2.112520e-17
5.080000e+01 2.115065e-17 0.000000e+00 2.115065e-17
5.090000e+01 2.117611e-17 0.000000e+00 2.117611e-17
5.100000e+01 2.120156e-17 0.000000e+00 2.120156e-17
5.110000e+01 2.122702e-17 0.000000e+00 2.122702e-17
5.120000e+01 2.125247e-17 0.000000e+00 2.125247e-17
5.130000e+01 2.127793e-17 0.000000e+00 2.127793e-17
5.140000e+01 2.130338e-17 0.000000e+00 2.130338e-17
5.150000e+01 2.132884e-17 0.000000e+00 2.132884e-17
5.160000e+01 2.135429e-17 0.000000e+00 2.135429e-17
5.170000e+01 2.137975e-17 0.000000e+00 2.137975e-17
5.180000e+01 2.139080e-17 0.000000e+00 2.139080e-17
5.190000e+01 2.140171e-17 0.000000e+00 2.140171e-17
5.200000e+01 2.141262e-17 0.000000e+00 2.141262e-17
5.210000e+01 2.142353e-17 0.000000e+00 2.142353e-17
5.220000e+01 2.143444e-17 0.000000e+00 2.143444e-17
5.230000e+01 2.144535e-17 0.000000e+00 2.144535e-17
5.240000e+01 2.145625e-17 0.000000e+00 2.145625e-17
5.250000e+01 2.146716e-17 0.000000e+00 2.146716e-17
5.260000e+01 2.147807e-17 0.000000e+00 2.147807e-17
5.270000e+01 2.148898e-17 0.000000e+00 2.148898e-17
5.280000e+01 2.149989e-17 0.000000e+00 2.149989e-17
5.290000e+01 2.152070e-17 0.000000e+00 2.152070e-17
5.300000e+01 2.154161e-17 0.000000e+00 2.154161e-17
5.310000e+01 2.156252e-17 0.000000e+00 2.156252e-17
5.320000e+01 2.158343e-17 0.000000e+00 2.158343e-17
5.330000e+01 2.160434e-17 0.000000e+00 2.160434e-17
5.340000e+01 2.162525e-17 0.000000e+00 2.162525e-17
5.350000e+01 2.164615e-17 0.000000e+00 2.164615e-17
5.360000e+01 2.166706e-17 0.000000e+00 2.166706e-17
5.370000e+01 2.168797e-17 0.000000e+00 2.168797e-17
5.380000e+01 2.170888e-17 0.000000e+00 2.170888e-17
5.390000e+01 2.172979e-17 0.000000e+00 2.172979e-17
5.400000e+01 2.172588e-17 0.000000e+00 2.172588e-17
5.410000e+01 2.172171e-17 0.000000e+00 2.172171e-17
5.420000e+01 2.171754e-17 0.000000e+00 2.171754e-17
5.430000e+01 2.171338e-17 0.000000e+00 2.171338e-17
5.440000e+01 2.170921e-17 0.000000e+00 2.170921e-17
5.450000e+01 2.170504e-17 0.000000e+00 2.170504e-17
5.460000e+01 2.170088e-17 0.000000e+00 2.170088e-17
5.470000e+01 2.169671e-17 0.000000e+00 2.169671e-17
5.480000e+01 2.169254e-17 0.000000e+00 2.169254e-17
5.490000e+01 2.168838e-17 0.000000e+00 2.168838e-17
5.500000e+01 2.168421e-17 0.000000e+00 2.168421e-17
5.510000e+01 2.168004e-17 0.000000e+00 2.168004e-17
5.520000e+01 2.171884e-17 0.000000e+00 2.171884e-17
5.530000e+01 2.175807e-17 0.000000e+00 2.175807e-17
5.540000e+01 2.179730e-17 0.000000e+00 2.179730e-17
5.550000e+01 2.183653e-17 0.000000e+00 2.183653e-17
5.560000e+01 2.187576e-17 0.000000e+00 2.187576e-17
5.570000e+01 2.191499e-17 0.000000e+00 2.191499e-17
5.580000e+01 2.195422e-17 0.000000e+00 2.195422e-17
5.590000e+01 2.199345e-17 0.000000e+00 2.199345e-17
5.600000e+01 2.203268e-17 0.000000e+00 2.203268e-17
5.610000e+01 2.207192e-17 0.000000e+00 2.207192e-17
5.620000e+01 2.211115e-17 0.000000e+00 2.211115e-17
5.630000e+01 2.215038e-17 0.000000e+00 2.215038e-17
5.640000e+01 2.218961e-17 0.000000e+00 2.218961e-17
5.650000e+01 2.218391e-17 0.000000e+00 2.218391e-17
5.660000e+01 2.217775e-17 0.000000e+00 2.217775e-17
5.670000e+01 2.217160e-17 0.000000e+00 2.217160e-17
5.680000e+01 2.216545e-17 0.000000e+00 2.216545e-17
5.690000e+01 2.215929e-17 0.000000e+00 2.215929e-17
5.700000e+01 2.215314e-17 0.000000e+00 2.215314e-17
5.710000e+01 2.214698e-17 0.000000e+00 2.214698e-17
5.720000e+01 2.214083e-17 0.000000e+00 2.214083e-17
5.730000e+01 2.213468e-17 0.000000e+00 2.213468e-17
5.740000e+01 2.212852e-17 0.000000e+00 2.212852e-17
5.750000e+01 2.212237e-17 0.000000e+00 2.212237e-17
5.760000e+01 2.211622e-17 0.000000e+00 2.211622e-17
5.770000e+01 2.211006e-17 0.000000e+00 2.211006e-17
5.780000e+01 2.211305e-17 0.000000e+00 2.211305e-17
5.790000e+01 2.211612e-17 0.000000e+00 2.211612e-17
5.800000e+01 2.211920e-17 0.000000e+00 2.211920e-17
5.810000e+01 2.212228e-17 0.000000e+00 2.212228e-17
5.820000e+01 2.212535e-17 0.000000e+00 2.212535e-17
5.830000e+01 2.212843e-17 0.000000e+00 2.212843e-17
5.840000e+01 2.213151e-17 0.000000e+00 2.213151e-17
5.850000e+01 2.213458e-17 0.000000e+00 2.213458e-17
5.860000e+01 2.213766e-17 0.000000e+00 2.213766e-17
5.870000e+01 2.214074e-17 0.000000e+00 2.214074e-17
5.880000e+01 2.214382e-17 0.000000e+00 2.214382e-17
5.890000e+01 2.214689e-17 0.000000e+00 2.214689e-17
5.900000e+01 2.214997e-17 0.000000e+00 2.214997e-17
5.910000e+01 2.215858e-17 0.000000e+00 2.215858e-17
5.920000e+01 2.216725e-17 0.000000e+00 2.216725e-17
5.930000e+01 2.217591e-17 0.000000e+00 2.217591e-17
5.940000e+01 2.218458e-17 0.000000e+00 2.218458e-17
5.950000e+01 2.219325e-17 0.000000e+00 2.219325e-17
5.960000e+01 2.220191e-17 0.000000e+00 2.220191e-17
5.970000e+01 2.221058e-17 0.000000e+00 2.221058e-17
5.980000e+01 2.221925e-17 0.000000e+00 2.221925e-17
5.990000e+01 2.222791e-17 0.000000e+00 2.222791e-17
6.000000e+01 2.223658e-17 0.000000e+00 2.223658e-17
6.010000e+01 2.224525e-17 0.000000e+00 2.224525e-17
6.020000e+01 2.225391e-17 0.000000e+00 2.225391e-17
6.030000e+01 2.226258e-17 0.000000e+00 2.226258e-17
6.040000e+01 2.227125e-17 0.000000e+00 2.227125e-17
6.050000e+01 2.227991e-17 0.000000e+00 2.227991e-17
6.060000e+01 2.225624e-17 0.000000e+00 2.225624e-17
6.070000e+01 2.223224e-17 0.000000e+00 2.223224e-17
6.080000e+01 2.220824e-17 0.000000e+00 2.220824e-17
6.090000e+01 2.218424e-17 0.000000e+00 2.218424e-17
6.100000e+01 2.216024e-17 0.000000e+00 2.216024e-17
6.110000e+01 2.213624e-17 0.000000e+00 2.213624e-17
6.120000e+01 2.211224e-17 0.000000e+00 2.211224e-17
6.130000e+01 2.208824e-17 0.000000e+00 2.208824e-17
6.140000e+01 2.206424e-17 0.000000e+00 2.206424e-17
6.150000e+01 2.204024e-17 0.000000e+00 2.204024e-17
6.160000e+01 2.201624e-17 0.000000e+00 2.201624e-17
6.170000e+01 2.199224e-17 0.000000e+00 2.199224e-17
6.180000e+01 2.196824e-17 0.000000e+00 2.196824e-17
6.190000e+01 2.194424e-17 0.000000e+00 2.194424e-17
6.200000e+01 2.215185e-17 0.000000e+00 2.215185e-17
6.210000e+01 2.192987e-17 0.000000e+00 2.192987e-17
6.220000e+01 2.196887e-17 0.000000e+00 2.196887e-17
6.230000e+01 2.205864e-17 0.000000e+00 2.205864e-17
6.240000e+01 2.206533e-17 0.000000e+00 2.206533e-17
6.250000e+01 2.198448e-17 0.000000e+00 2.198448e-17
6.260000e+01 2.186339e-17 0.000000e+00 2.186339e-17
6.270000e+01 2.171945e-17 0.000000e+00 2.171945e-17
6.280000e+01 2.179134e-17 0.000000e+00 2.179134e-17
6.290000e+01 2.202725e-17 0.000000e+00 2.202725e-17
6.300000e+01 2.185688e-17 0.000000e+00 2.185688e-17
6.310000e+01 2.150812e-17 0.000000e+00 2.150812e-17
6.320000e+01 2.157783e-17 0.000000e+00 2.157783e-17
6.330000e+01 2.164753e-17 0.000000e+00 2.164753e-17
6.340000e+01 2.152639e-17 0.000000e+00 2.152639e-17
6.350000e+01 2.138574e-17 0.000000e+00 2.138574e-17
6.360000e+01 2.141643e-17 0.000000e+00 2.141643e-17
6.370000e+01 2.149286e-17 0.000000e+00 2.149286e-17
6.380000e+01 2.137014e-17 0.000000e+00 2.137014e-17
6.390000e+01 2.121592e-17 0.000000e+00 2.121592e-17
6.400000e+01 2.141752e-17 0.000000e+00 2.141752e-17
6.410000e+01 2.164491e-17 0.000000e+00 2.164491e-17
6.420000e+01 2.142583e-17 0.000000e+00 2.142583e-17
6.430000e+01 2.121178e-17 0.000000e+00 2.121178e-17
6.440000e+01 2.154869e-17 0.000000e+00 2.154869e-17
6.450000e+01 2.181559e-17 0.000000e+00 2.181559e-17
6.460000e+01 2.188983e-17 0.000000e+00 2.188983e-17
6.470000e+01 2.182383e-17 0.000000e+00 2.182383e-17
6.480000e+01 2.140152e-17 0.000000e+00 2.140152e-17
6.490000e+01 2.116124e-17 0.000000e+00 2.116124e-17
6.500000e+01 2.108663e-17 0.000000e+00 2.108663e-17
6.510000e+01 2.122187e-17 0.000000e+00 2.122187e-17
6.520000e+01 2.155103e-17 0.000000e+00 2.155103e-17
6.530000e+01 2.228573e-17 0.000000e+00 2.228573e-17
6.540000e+01 2.219713e-17 0.000000e+00 2.219713e-17
6.550000e+01 2.204937e-17 0.000000e+00 2.204937e-17
6.560000e+01 2.123490e-17 0.000000e+00 2.123490e-17
6.570000e+01 2.154254e-17 0.000000e+00 2.154254e-17
6.580000e+01 2.202548e-17 0.000000e+00 2.202548e-17
6.590000e+01 2.180866e-17 0.000000e+00 2.180866e-17
6.600000e+01 2.169188e-17 0.000000e+00 2.169188e-17
6.610000e+01 2.193215e-17 0.000000e+00 2.193215e-17
6.620000e+01 2.245657e-17 0.000000e+00 2.245657e-17
6.630000e+01 2.321674e-17 0.000000e+00 2.321674e-17
6.640000e+01 2.294137e-17 0.000000e+00 2.294137e-17
6.650000e+01 2.250872e-17 0.000000e+00 2.250872e-17
6.660000e+01 2.195886e-17 0.000000e+00 2.195886e-17
6.670000e+01 2.178167e-17 0.000000e+00 2.178167e-17
6.680000e+01 2.169026e-17 0.000000e+00 2.169026e-17
6.690000e+01 2.241522e-17 0.000000e+00 2.241522e-17
6.700000e+01 2.431218e-17 0.000000e+00 2.431218e-17
6.710000e+01 2.498969e-17 0.000000e+00 2.498969e-17
6.720000e+01 2.467573e-17 0.000000e+00 2.467573e-17
6.730000e+01 2.369841e-17 0.000000e+00 2.369841e-17
6.740000e+01 2.251094e-17 0.000000e+00 2.251094e-17
6.750000e+01 2.190233e-17 0.000000e+00 2.190233e-17
6.760000e+01 2.136966e-17 0.000000e+00 2.136966e-17
6.770000e+01 2.083810e-17 0.000000e+00 2.083810e-17
6.780000e+01 2.067299e-17 0.000000e+00 2.067299e-17
6.790000e+01 2.082477e-17 0.000000e+00 2.082477e-17
6.800000e+01 2.173155e-17 0.000000e+00 2.173155e-17
6.810000e+01 2.316881e-17 0.000000e+00 2.316881e-17
6.820000e+01 2.362321e-17 0.000000e+00 2.362321e-17
6.830000e+01 2.377679e-17 0.000000e+00 2.377679e-17
6.840000e+01 2.306614e-17 0.000000e+00 2.306614e-17
6.850000e+01 2.264109e-17 0.000000e+00 2.264109e-17
6.860000e+01 2.237338e-17 0.000000e+00 2.237338e-17
6.870000e+01 2.237524e-17 0.000000e+00 2.237524e-17
6.880000e+01 2.274320e-17 0.000000e+00 2.274320e-17
6.890000e+01 2.324022e-17 0.000000e+00 2.324022e-17
6.900000e+01 2.392235e-17 0.000000e+00 2.392235e-17
6.910000e+01 2.412791e-17 0.000000e+00 2.412791e-17
6.920000e+01 2.427412e-17 0.000000e+00 2.427412e-17
6.930000e+01 2.360845e-17 0.000000e+00 2.360845e-17
6.940000e+01 2.315289e-17 0.000000e+00 2.315289e-17
6.950000e+01 2.328158e-17 0.000000e+00 2.328158e-17
6.960000e+01 2.340546e-17 0.000000e+00 2.340546e-17
6.970000e+01 2.346278e-17 0.000000e+00 2.346278e-17
6.980000e+01 2.352010e-17 0.000000e+00 2.352010e-17
6.990000e+01 2.372630e-17 0.000000e+00 2.372630e-17
7.000000e+01 2.408178e-17 0.000000e+00 2.408178e-17
7.010000e+01 2.431575e-17 0.000000e+00 2.431575e-17
7.020000e+01 2.437872e-17 0.000000e+00 2.437872e-17
7.030000e+01 2.447952e-17 0.000000e+00 2.447952e-17
7.040000e+01 2.504045e-17 0.000000e+00 2.504045e-17
7.050000e+01 2.553087e-17 0.000000e+00 2.553087e-17
7.060000e+01 2.577982e-17 0.000000e+00 2.577982e-17
7.070000e+01 2.602876e-17 0.000000e+00 2.602876e-17
7.080000e+01 2.606661e-17 0.000000e+00 2.606661e-17
7.090000e+01 2.606615e-17 0.000000e+00 2.606615e-17
7.100000e+01 2.636062e-17 0.000000e+00 2.636062e-17
7.110000e+01 2.707216e-17 0.000000e+00 2.707216e-17
7.120000e+01 2.836835e-17 0.000000e+00 2.836835e-17
7.130000e+01 2.910549e-17 0.000000e+00 2.910549e-17
7.140000e+01 2.962904e-17 0.000000e+00 2.962904e-17
7.150000e+01 3.068502e-17 0.000000e+00 3.068502e-17
7.160000e+01 3.140420e-17 0.000000e+00 3.140420e-17
7.170000e+01 3.140377e-17 0.000000e+00 3.140377e-17
7.180000e+01 3.114127e-17 0.000000e+00 3.114127e-17
7.190000e+01 3.082791e-17 0.000000e+00 3.082791e-17
7.200000e+01 3.171202e-17 0.000000e+00 3.171202e-17
7.210000e+01 3.229146e-17 0.000000e+00 3.229146e-17
7.220000e+01 3.255959e-17 0.000000e+00 3.255959e-17
7.230000e+01 3.270762e-17 0.000000e+00 3.270762e-17
7.240000e+01 3.347469e-17 0.000000e+00 3.347469e-17
7.250000e+01 3.666133e-17 0.000000e+00 3.666133e-17
7.260000e+01 4.174829e-17 0.000000e+00 4.174829e-17
7.270000e+01 3.661151e-17 0.000000e+00 3.661151e-17
7.280000e+01 3.010800e-17 0.000000e+00 3.010800e-17
7.290000e+01 2.436536e-17 0.000000e+00 2.436536e-17
7.300000e+01 2.379845e-17 0.000000e+00 2.379845e-17
7.310000e+01 2.421591e-17 0.000000e+00 2.421591e-17
7.320000e+01 2.526351e-17 0.000000e+00 2.526351e-17
7.330000e+01 2.623804e-17 0.000000e+00 2.623804e-17
7.340000e+01 2.584663e-17 0.000000e+00 2.584663e-17
7.350000e+01 2.669961e-17 0.000000e+00 2.669961e-17
7.360000e+01 2.624142e-17 0.000000e+00 2.624142e-17
7.370000e+01 2.484105e-17 0.000000e+00 2.484105e-17
7.380000e+01 2.465052e-17 0.000000e+00 2.465052e-17
7.390000e+01 2.558359e-17 0.000000e+00 2.558359e-17
7.400000e+01 2.691883e-17 0.000000e+00 2.691883e-17
7.410000e+01 2.810107e-17 0.000000e+00 2.810107e-17
7.420000e+01 2.774017e-17 0.000000e+00 2.774017e-17
7.430000e+01 2.498480e-17 0.000000e+00 2.498480e-17
7.440000e+01 2.351955e-17 0.000000e+00 2.351955e-17
7.450000e+01 2.410407e-17 0.000000e+00 2.410407e-17
7.460000e+01 2.493130e-17 0.000000e+00 2.493130e-17
7.470000e+01 2.613203e-17 0.000000e+00 2.613203e-17
7.480000e+01 2.759427e-17 0.000000e+00 2.759427e-17
7.490000e+01 2.782828e-17 0.000000e+00 2.782828e-17
7.500000e+01 2.718706e-17 0.000000e+00 2.718706e-17
7.510000e+01 2.636986e-17 0.000000e+00 2.636986e-17
7.520000e+01 2.517656e-17 0.000000e+00 2.517656e-17
7.530000e+01 2.282605e-17 0.000000e+00 2.282605e-17
7.540000e+01 2.348868e-17 0.000000e+00 2.348868e-17
7.550000e+01 2.588135e-17 0.000000e+00 2.588135e-17
7.560000e+01 2.817990e-17 0.000000e+00 2.817990e-17
7.570000e+01 2.920094e-17 0.000000e+00 2.920094e-17
7.580000e+01 2.780505e-17 0.000000e+00 2.780505e-17
7.590000e+01 2.366773e-17 0.000000e+00 2.366773e-17
7.600000e+01 2.126818e-17 0.000000e+00 2.126818e-17
7.610000e+01 1.998270e-17 0.000000e+00 1.998270e-17
7.620000e+01 2.258677e-17 0.000000e+00 2.258677e-17
7.630000e+01 2.598421e-17 0.000000e+00 2.598421e-17
7.640000e+01 2.805620e-17 0.000000e+00 2.805620e-17
7.650000e+01 2.930651e-17 0.000000e+00 2.930651e-17
7.660000e+01 2.656990e-17 0.000000e+00 2.656990e-17
7.670000e+01 2.363803e-17 0.000000e+00 2.363803e-17
7.680000e+01 2.195222e-17 0.000000e+00 2.195222e-17
7.690000e+01 1.893984e-17 0.000000e+00 1.893984e-17
7.700000e+01 1.846410e-17 0.000000e+00 1.846410e-17
7.710000e+01 2.068664e-17 0.000000e+00 2.068664e-17
7.720000e+01 2.386894e-17 0.000000e+00 2.386894e-17
7.730000e+01 2.681538e-17 0.000000e+00 2.681538e-17
7.740000e+01 2.764449e-17 0.000000e+00 2.764449e-17
7.750000e+01 2.524027e-17 0.000000e+00 2.524027e-17
7.760000e+01 2.229496e-17 0.000000e+00 2.229496e-17
7.770000e+01 1.964563e-17 0.000000e+00 1.964563e-17
7.780000e+01 1.796424e-17 0.000000e+00 1.796424e-17
7.790000e+01 1.911999e-17 0.000000e+00 1.911999e-17
7.800000e+01 2.319985e-17 0.000000e+00 2.319985e-17
7.810000e+01 2.714941e-17 0.000000e+00 2.714941e-17
7.820000e+01 2.986694e-17 0.000000e+00 2.986694e-17
7.830000e+01 2.920191e-17 0.000000e+00 2.920191e-17
7.840000e+01 2.199291e-17 0.000000e+00 2.199291e-17
7.850000e+01 1.873826e-17 0.000000e+00 1.873826e-17
7.860000e+01 1.823410e-17 0.000000e+00 1.823410e-17
7.870000e+01 2.083574e-17 0.000000e+00 2.083574e-17
7.880000e+01 2.686703e-17 0.000000e+00 2.686703e-17
7.890000e+01 3.038503e-17 0.000000e+00 3.038503e-17
7.900000e+01 3.127078e-17 0.000000e+00 3.127078e-17
7.910000e+01 2.819451e-17 0.000000e+00 2.819451e-17
7.920000e+01 2.381618e-17 0.000000e+00 2.381618e-17
7.930000e+01 2.184458e-17 0.000000e+00 2.184458e-17
7.940000e+01 1.954954e-17 0.000000e+00 1.954954e-17
7.950000e+01 2.094596e-17 0.000000e+00 2.094596e-17
7.960000e+01 2.540302e-17 0.000000e+00 2.540302e-17
7.970000e+01 2.855629e-17 0.000000e+00 2.855629e-17
7.980000e+01 3.377786e-17 0.000000e+00 3.377786e-17
7.990000e+01 3.222689e-17 0.000000e+00 3.222689e-17
8.000000e+01 2.628377e-17 0.000000e+00 2.628377e-17
8.010000e+01 2.196886e-17 0.000000e+00 2.196886e-17
8.020000e+01 1.793343e-17 0.000000e+00 1.793343e-17
8.030000e+01 1.736847e-17 0.000000e+00 1.736847e-17
8.040000e+01 2.178641e-17 0.000000e+00 2.178641e-17
8.050000e+01 2.508944e-17 0.000000e+00 2.508944e-17
8.060000e+01 2.935129e-17 0.000000e+00 2.935129e-17
8.070000e+01 3.541513e-17 0.000000e+00 3.541513e-17
8.080000e+01 3.965718e-17 0.000000e+00 3.965718e-17
8.090000e+01 3.545609e-17 0.000000e+00 3.545609e-17
8.100000e+01 2.688548e-17 0.000000e+00 2.688548e-17
8.110000e+01 2.064521e-17 0.000000e+00 2.064521e-17
8.120000e+01 1.975533e-17 0.000000e+00 1.975533e-17
8.130000e+01 2.255798e-17 0.000000e+00 2.255798e-17
8.140000e+01 2.596448e-17 0.000000e+00 2.596448e-17
8.150000e+01 2.778955e-17 0.000000e+00 2.778955e-17
8.160000e+01 3.084074e-17 0.000000e+00 3.084074e-17
8.170000e+01 3.402154e-17 0.000000e+00 3.402154e-17
8.180000e+01 3.502691e-17 0.000000e+00 3.502691e-17
8.190000e+01 3.047343e-17 0.000000e+00 3.047343e-17
8.200000e+01 2.335487e-17 0.000000e+00 2.335487e-17
8.210000e+01 2.127358e-17 0.000000e+00 2.127358e-17
8.220000e+01 1.986205e-17 0.000000e+00 1.986205e-17
8.230000e+01 2.027976e-17 0.000000e+00 2.027976e-17
8.240000e+01 2.242932e-17 0.000000e+00 2.242932e-17
8.250000e+01 2.633732e-17 0.000000e+00 2.633732e-17
8.260000e+01 2.719218e-17 0.000000e+00 2.719218e-17
8.270000e+01 2.748303e-17 0.000000e+00 2.748303e-17
8.280000e+01 2.694670e-17 0.000000e+00 2.694670e-17
8.290000e+01 2.564305e-17 0.000000e+00 2.564305e-17
8.300000e+01 2.216531e-17 0.000000e+00 2.216531e-17
8.310000e+01 2.013058e-17 0.000000e+00 2.013058e-17
8.320000e+01 2.036078e-17 0.000000e+00 2.036078e-17
8.330000e+01 2.059098e-17 0.000000e+00 2.059098e-17
8.340000e+01 2.180609e-17 0.000000e+00 2.180609e-17
8.350000e+01 2.415950e-17 0.000000e+00 2.415950e-17
8.360000e+01 2.600040e-17 0.000000e+00 2.600040e-17
8.370000e+01 2.729521e-17 0.000000e+00 2.729521e-17
8.380000e+01 2.594530e-17 0.000000e+00 2.594530e-17
8.390000e+01 2.077692e-17 0.000000e+00 2.077692e-17
8.400000e+01 2.023766e-17 0.000000e+00 2.023766e-17
8.410000e+01 1.969840e-17 0.000000e+00 1.969840e-17
8.420000e+01 2.040489e-17 0.000000e+00 2.040489e-17
8.430000e+01 2.137287e-17 0.000000e+00 2.137287e-17
8.440000e+01 2.246701e-17 0.000000e+00 2.246701e-17
8.450000e+01 2.333278e-17 0.000000e+00 2.333278e-17
8.460000e+01 2.488841e-17 0.000000e+00 2.488841e-17
8.470000e+01 2.682347e-17 0.000000e+00 2.682347e-17
8.480000e+01 2.878603e-17 0.000000e+00 2.878603e-17
8.490000e+01 3.018135e-17 0.000000e+00 3.018135e-17
8.500000e+01 3.086996e-17 0.000000e+00 3.086996e-17
8.510000e+01 3.052922e-17 0.000000e+00 3.052922e-17
8.520000e+01 2.921251e-17 0.000000e+00 2.921251e-17
8.530000e+01 2.789580e-17 0.000000e+00 2.789580e-17
8.540000e+01 2.714021e-17 0.000000e+00 2.714021e-17
8.550000e+01 2.644504e-17 0.000000e+00 2.644504e-17
8.560000e+01 2.611315e-17 0.000000e+00 2.611315e-17
8.570000e+01 2.578127e-17 0.000000e+00 2.578127e-17
8.580000e+01 2.582449e-17 0.000000e+00 2.582449e-17
8.590000e+01 2.657123e-17 0.000000e+00 2.657123e-17
8.600000e+01 2.757406e-17 0.000000e+00 2.757406e-17
8.610000e+01 2.912829e-17 0.000000e+00 2.912829e-17
8.620000e+01 3.130322e-17 0.000000e+00 3.130322e-17
8.630000e+01 3.347816e-17 0.000000e+00 3.347816e-17
8.640000e+01 3.565309e-17 0.000000e+00 3.565309e-17
8.650000e+01 3.696465e-17 0.000000e+00 3.696465e-17
8.660000e+01 3.757345e-17 0.000000e+00 3.757345e-17
8.670000e+01 3.782116e-17 0.000000e+00 3.782116e-17
8.680000e+01 3.798637e-17 0.000000e+00 3.798637e-17
8.690000e+01 3.777249e-17 0.000000e+00 3.777249e-17
8.700000e+01 3.755861e-17 0.000000e+00 3.755861e-17
8.710000e+01 3.817963e-17 0.000000e+00 3.817963e-17
8.720000e+01 3.831089e-17 0.000000e+00 3.831089e-17
8.730000e+01 3.426656e-17 0.000000e+00 3.426656e-17
8.740000e+01 3.186230e-17 0.000000e+00 3.186230e-17
8.750000e+01 2.929526e-17 0.000000e+00 2.929526e-17
8.760000e+01 2.849097e-17 0.000000e+00 2.849097e-17
8.770000e+01 2.978752e-17 0.000000e+00 2.978752e-17
8.780000e+01 3.210133e-17 0.000000e+00 3.210133e-17
8.790000e+01 3.794409e-17 0.000000e+00 3.794409e-17
8.800000e+01 4.309477e-17 0.000000e+00 4.309477e-17
8.810000e+01 4.739863e-17 0.000000e+00 4.739863e-17
8.820000e+01 4.939604e-17 0.000000e+00 4.939604e-17
8.830000e+01 4.774141e-17 0.000000e+00 4.774141e-17
8.840000e+01 4.322200e-17 0.000000e+00 4.322200e-17
8.850000e+01 3.912188e-17 2.963534e-17 9.486542e-18
8.860000e+01 3.928516e-17 3.928516e-17 0.000000e+00
8.870000e+01 3.994221e-17 3.994221e-17 0.000000e+00
8.880000e+01 4.534858e-17 4.534858e-17 0.000000e+00
8.890000e+01 5.383624e-17 5.383624e-17 0.000000e+00
8.900000e+01 5.964364e-17 5.964364e-17 0.000000e+00
8.910000e+01 6.223386e-17 6.223386e-17 0.000000e+00
8.920000e+01 6.117101e-17 6.117101e-17 0.000000e+00
8.930000e+01 5.280212e-17 5.280212e-17 0.000000e+00
8.940000e+01 4.554836e-17 4.554836e-17 0.000000e+00
8.950000e+01 4.386887e-17 4.386887e-17 0.000000e+00
8.960000e+01 4.583444e-17 4.583444e-17 0.000000e+00
8.970000e+01 4.848601e-17 4.848601e-17 0.000000e+00
8.980000e+01 5.031602e-17 5.031602e-17 0.000000e+00
8.990000e+01 4.644158e-17 4.644158e-17 0.000000e+00
9.000000e+01 3.824782e-17 3.824782e-17 0.000000e+00
9.010000e+01 3.565231e-17 3.565231e-17 0.000000e+00
9.020000e+01 3.654816e-17 3.654816e-17 0.000000e+00
9.030000e+01 4.032123e-17 4.032123e-17 0.000000e+00
9.040000e+01 5.356066e-17 5.356066e-17 0.000000e+00
9.050000e+01 6.165578e-17 6.165578e-17 0.000000e+00
9.060000e+01 6.518307e-17 6.518307e-17 0.000000e+00
9.070000e+01 7.099864e-17 7.099864e-17 0.000000e+00
